LSOA11CD,GridE100_mean,GridN100_mean,Count,Need_Mid,Need_High
E01022644,"448,366.42","118,658.96",26,0,0
E01022645,"447,980.28","118,356.34",32,0,0
E01022646,"448,745.52","118,882.38",29,0,0
E01022647,"447,004.12","119,935.16",49,0,0
E01022648,"446,701.89","119,547.14",44,0,0
E01022649,"447,162.33","119,134.22",27,0,0
E01022650,"446,976.28","119,007.59",29,0,0
E01022651,"449,908.14","112,465.90",29,0,0
E01022652,"450,804.70","113,096.12",33,0,0
E01022653,"450,978.03","113,801.11",37,0,0
E01022654,"447,963.17","110,223.92",24,0,0
E01022655,"447,793.96","109,726.87",23,1,1
E01022656,"447,430.00","111,209.07",43,0,0
E01022657,"448,477.89","110,582.82",45,0,0
E01022658,"448,436.58","109,973.20",40,0,0
E01022659,"444,038.19","120,255.23",26,0,0
E01022660,"444,193.29","120,573.14",35,0,0
E01022661,"443,630.60","120,855.79",53,0,0
E01022662,"443,637.41","119,838.78",37,0,0
E01022663,"443,023.34","119,684.91",32,0,0
E01022664,"443,228.69","121,346.95",42,0,0
E01022665,"443,129.62","120,675.89",37,0,0
E01022666,"445,403.25","119,121.22",64,0,0
E01022667,"444,918.29","119,398.03",38,0,0
E01022668,"444,781.16","118,818.75",64,0,0
E01022669,"445,175.74","118,696.26",35,0,0
E01022670,"445,508.33","118,462.97",33,1,0
E01022671,"445,535.50","119,588.73",30,0,0
E01022672,"445,593.37","120,446.44",27,0,0
E01022673,"445,661.89","120,014.57",47,0,0
E01022674,"445,084.08","120,174.73",26,0,0
E01022675,"445,014.00","120,656.79",24,0,0
E01022676,"445,555.26","121,315.77",31,0,0
E01022677,"444,753.73","118,181.29",56,0,0
E01022678,"444,120.23","118,419.13",40,0,0
E01022679,"445,286.50","118,123.56",34,0,0
E01022680,"443,356.40","119,375.60",42,0,0
E01022681,"443,501.29","118,908.50",38,1,0
E01022682,"450,120.76","118,682.89",38,0,0
E01022683,"448,980.92","119,360.56",25,0,0
E01022684,"449,093.03","118,750.76",37,0,0
E01022685,"449,527.41","118,564.06",34,0,0
E01022686,"449,299.03","117,909.32",34,0,0
E01022687,"449,570.49","116,996.60",43,0,0
E01022688,"448,053.13","106,893.72",53,0,0
E01022689,"447,259.87","108,389.49",39,0,0
E01022690,"447,270.65","107,129.88",34,0,0
E01022691,"449,437.15","114,967.70",20,0,0
E01022692,"448,957.09","114,866.03",35,0,0
E01022693,"449,688.94","114,629.25",16,0,0
E01022694,"449,686.28","114,084.36",25,0,0
E01022695,"449,563.85","112,927.79",34,0,0
E01022696,"449,288.59","112,609.02",41,0,0
E01022697,"448,554.00","112,511.79",39,0,0
E01022698,"448,672.73","112,147.54",41,0,0
E01022699,"449,338.41","112,153.56",27,0,0
E01022700,"449,001.31","113,440.46",35,0,0
E01022701,"449,467.88","113,253.46",26,0,0
E01022702,"448,569.81","113,039.52",21,0,0
E01022703,"449,216.32","114,021.50",22,0,0
E01022704,"444,580.80","121,137.78",46,0,0
E01022705,"444,177.09","121,406.88",56,0,0
E01022706,"444,324.84","122,289.78",63,0,0
E01022707,"442,861.69","121,925.21",58,0,0
E01022708,"443,159.90","122,578.33",42,0,0
E01022709,"443,506.45","121,967.25",53,0,0
E01022710,"445,638.48","108,545.98",54,0,0
E01022711,"445,904.17","108,878.43",35,0,0
E01022712,"446,306.54","108,835.38",37,0,0
E01022713,"447,417.79","115,312.55",29,0,0
E01022714,"447,075.56","114,752.42",48,0,0
E01022715,"445,998.43","114,942.00",35,0,0
E01022716,"445,679.60","114,888.80",25,0,0
E01022717,"445,806.87","114,528.96",23,0,0
E01022718,"446,227.93","114,350.57",30,0,0
E01022719,"446,955.30","114,114.80",54,0,0
E01022720,"457,973.05","107,584.18",44,0,0
E01022721,"458,427.20","106,664.02",45,0,0
E01022722,"457,842.27","106,642.93",45,0,0
E01022723,"457,920.82","105,968.94",65,0,0
E01022724,"457,794.90","105,006.77",30,0,0
E01022725,"457,262.51","107,182.08",39,0,0
E01022726,"456,771.70","107,337.20",40,0,0
E01022727,"456,847.76","106,643.78",37,0,0
E01022728,"457,366.43","106,315.20",49,0,0
E01022729,"456,311.94","108,143.22",36,0,0
E01022730,"455,852.31","107,424.53",36,0,0
E01022731,"455,854.70","107,601.20",20,0,0
E01022732,"455,327.47","107,168.00",34,0,0
E01022733,"456,312.45","107,072.67",42,0,0
E01022734,"455,687.82","106,948.18",34,0,0
E01022735,"456,914.60","105,861.77",30,0,0
E01022736,"456,725.47","105,188.79",34,0,0
E01022737,"457,551.32","105,703.82",28,0,0
E01022738,"457,209.46","105,179.73",26,0,0
E01022739,"456,388.46","105,530.00",39,1,0
E01022740,"455,980.04","105,691.17",53,0,0
E01022741,"455,666.91","105,892.81",32,0,0
E01022742,"455,403.89","106,550.11",46,0,0
E01022743,"456,240.38","106,453.40",42,0,0
E01022744,"455,371.36","102,209.38",39,0,0
E01022745,"454,258.80","102,466.15",46,0,0
E01022746,"454,884.92","102,415.78",50,0,0
E01022747,"454,840.00","103,381.43",37,0,0
E01022748,"454,722.71","102,906.91",34,0,0
E01022749,"451,808.80","107,540.04",25,0,0
E01022750,"451,462.40","107,356.11",35,0,0
E01022751,"450,945.03","106,960.88",33,0,0
E01022752,"451,692.83","106,870.21",24,0,0
E01022753,"451,466.71","107,947.17",24,0,0
E01022754,"451,629.24","108,327.59",51,0,0
E01022755,"450,257.10","107,505.90",29,0,0
E01022756,"450,372.17","107,190.31",29,0,0
E01022757,"450,603.21","106,697.32",28,0,0
E01022758,"450,997.16","108,487.23",31,0,0
E01022759,"460,707.38","105,278.10",39,0,0
E01022760,"461,066.93","104,964.28",40,0,0
E01022761,"461,913.16","104,809.88",43,0,0
E01022762,"461,603.00","105,024.31",32,0,0
E01022763,"461,939.64","106,280.82",39,0,0
E01022764,"461,826.64","105,647.81",42,0,0
E01022765,"461,215.12","105,550.71",42,0,0
E01022766,"459,402.50","106,144.67",36,0,0
E01022767,"461,483.62","106,164.59",29,0,0
E01022768,"461,006.90","106,287.07",29,0,0
E01022769,"459,713.07","105,903.26",42,0,0
E01022770,"460,448.26","105,799.59",39,0,0
E01022771,"452,113.97","109,435.28",36,0,0
E01022772,"452,010.28","110,046.18",40,0,0
E01022773,"449,768.77","109,050.55",44,0,0
E01022774,"450,981.44","109,156.85",52,0,0
E01022776,"455,127.11","103,516.68",38,0,0
E01022777,"455,530.52","103,437.70",46,0,0
E01022778,"456,037.48","102,615.70",46,0,0
E01022780,"453,264.95","107,353.63",38,0,0
E01022781,"453,878.61","104,972.77",56,0,0
E01022782,"453,841.18","106,002.82",73,0,0
E01022783,"455,141.66","106,022.56",41,0,0
E01022784,"454,914.18","105,680.96",28,0,0
E01022785,"451,868.14","106,327.38",29,0,0
E01022786,"452,375.21","106,144.72",39,0,0
E01022787,"452,156.13","107,712.61",23,0,0
E01022788,"452,332.08","107,237.85",26,0,0
E01022789,"452,352.00","106,762.73",26,0,0
E01022790,"450,940.41","106,265.64",44,0,0
E01022791,"449,417.69","105,891.41",51,0,0
E01022792,"450,151.79","105,556.70",33,0,0
E01022793,"449,923.93","106,476.12",42,0,0
E01022794,"459,829.07","98,810.51",43,0,0
E01022795,"458,907.70","99,306.03",40,0,0
E01022796,"460,041.44","99,281.32",25,0,0
E01022797,"460,558.33","99,263.44",18,0,0
E01022798,"461,277.08","98,390.67",24,0,0
E01022799,"460,570.61","98,468.66",38,0,0
E01022800,"457,813.63","103,522.17",24,0,0
E01022801,"458,136.55","103,733.68",22,1,0
E01022802,"458,157.76","104,001.45",29,0,0
E01022803,"458,349.82","103,370.36",28,0,0
E01022804,"458,712.00","102,878.31",29,0,0
E01022805,"458,636.72","102,354.68",25,0,0
E01022806,"459,775.63","100,784.13",24,0,0
E01022807,"460,241.03","100,607.66",29,0,0
E01022810,"461,181.29","99,782.02",42,0,0
E01022811,"461,390.87","100,371.87",46,0,0
E01022812,"460,954.94","99,925.83",18,0,0
E01022813,"459,973.57","101,510.57",21,0,0
E01022814,"460,279.35","102,056.52",23,0,0
E01022815,"459,885.44","101,811.59",27,0,0
E01022816,"460,341.72","101,098.72",18,0,0
E01022817,"460,008.33","101,038.48",27,0,0
E01022818,"460,606.50","100,861.37",30,0,0
E01022819,"458,779.76","101,230.10",21,1,0
E01022820,"458,300.91","100,946.78",32,1,0
E01022823,"460,583.19","101,429.62",26,0,0
E01022824,"461,174.21","101,390.37",52,0,0
E01022825,"460,809.00","101,751.90",21,0,0
E01022826,"456,908.15","100,951.63",40,0,0
E01022828,"456,401.00","100,441.06",33,0,0
E01022829,"456,294.89","101,014.72",57,0,0
E01022830,"457,120.68","99,794.65",31,0,0
E01022831,"460,490.70","99,741.26",23,0,0
E01022832,"460,306.56","100,102.44",25,0,0
E01022833,"460,670.49","100,397.76",37,1,1
E01022834,"458,176.03","102,311.24",29,0,0
E01022835,"458,021.77","102,801.16",31,0,0
E01022836,"457,631.52","102,785.39",33,0,0
E01022837,"459,506.43","99,658.43",30,0,0
E01022838,"459,382.26","99,332.63",27,0,0
E01022839,"459,865.87","99,893.87",23,0,0
E01022840,"459,037.17","102,317.80",30,0,0
E01022841,"458,871.81","101,764.00",27,0,0
E01022842,"458,170.00","101,678.39",31,0,0
E01022843,"461,362.33","99,529.47",30,1,0
E01022845,"460,941.13","99,304.03",31,0,0
E01022846,"484,118.46","158,756.59",41,0,0
E01022847,"485,320.58","159,461.60",52,0,0
E01022848,"484,815.86","159,957.97",36,0,0
E01022849,"481,378.69","152,343.00",39,0,0
E01022850,"481,764.80","151,999.37",41,0,0
E01022851,"481,948.10","152,644.54",39,0,0
E01022852,"480,368.93","151,524.58",40,0,0
E01022853,"480,822.80","151,973.56",41,0,0
E01022854,"480,245.21","152,075.00",39,0,0
E01022855,"479,606.89","148,833.11",46,0,0
E01022856,"479,908.24","150,099.01",72,0,0
E01022857,"481,623.71","150,347.60",35,0,0
E01022858,"473,512.85","159,806.30",46,0,0
E01022859,"478,408.41","161,601.08",59,0,0
E01022860,"480,912.75","154,730.03",67,0,0
E01022861,"481,373.77","153,839.60",35,0,0
E01022862,"480,956.09","154,109.07",67,0,0
E01022863,"480,997.95","153,008.57",37,0,0
E01022864,"480,658.43","152,990.64",28,0,0
E01022865,"481,496.45","153,198.15",40,0,0
E01022867,"482,300.00","155,758.11",36,0,0
E01022868,"482,092.88","154,250.38",40,0,0
E01022869,"482,330.27","153,887.57",37,0,0
E01022870,"481,677.78","154,678.16",32,0,0
E01022871,"479,860.81","153,431.90",21,0,0
E01022872,"480,352.22","153,371.20",45,0,0
E01022873,"479,939.02","154,403.90",59,0,0
E01022874,"484,427.05","160,311.91",22,0,0
E01022875,"484,229.67","160,560.00",21,0,0
E01022876,"483,760.41","160,379.31",29,0,0
E01022877,"484,018.58","159,890.79",43,0,0
E01022878,"476,015.23","157,005.94",53,0,0
E01022879,"477,277.86","156,780.48",88,0,0
E01022880,"476,057.46","156,048.29",48,0,0
E01022881,"472,715.58","154,128.67",76,0,0
E01022882,"472,122.26","155,758.88",42,0,0
E01022883,"471,935.22","154,349.59",27,0,0
E01022884,"472,338.64","154,349.64",42,0,0
E01022885,"473,130.55","154,252.09",22,0,0
E01022887,"476,257.23","152,340.34",62,0,0
E01022888,"473,820.53","151,035.74",68,0,0
E01022889,"473,506.46","151,389.29",52,0,0
E01022890,"482,118.25","160,545.50",28,0,0
E01022891,"482,394.83","160,275.39",41,0,0
E01022892,"481,783.31","160,823.10",42,0,0
E01022893,"481,394.07","161,193.30",43,0,0
E01022894,"480,629.87","161,220.06",31,0,0
E01022895,"480,616.09","160,633.29",34,0,0
E01022896,"481,614.81","159,828.23",31,0,0
E01022897,"480,778.54","160,120.88",26,0,0
E01022898,"481,161.70","160,050.27",30,0,0
E01022924,"475,028.56","106,839.53",36,0,0
E01022925,"474,618.44","107,652.85",34,0,0
E01022926,"474,609.95","107,220.33",39,0,0
E01022927,"474,208.27","106,100.08",26,0,0
E01022928,"474,168.19","105,774.48",42,0,0
E01022929,"474,934.42","105,806.82",67,0,0
E01022936,"473,880.86","98,366.17",42,1,0
E01022937,"472,867.68","102,149.18",34,0,0
E01022938,"472,447.48","99,534.88",33,0,0
E01022939,"473,117.04","98,918.00",28,0,0
E01022940,"472,686.30","98,767.32",37,0,0
E01022941,"474,310.88","98,556.73",33,0,0
E01022942,"471,211.05","99,070.84",38,0,0
E01022943,"470,497.53","99,648.47",36,0,0
E01022944,"472,050.50","102,383.56",32,0,0
E01022945,"471,841.38","99,302.15",53,0,0
E01022946,"471,496.20","99,992.96",46,0,0
E01022958,"473,232.00","106,070.00",1,0,0
E01022977,"433,929.59","110,846.85",39,0,0
E01022978,"430,610.88","113,104.70",40,0,0
E01022979,"432,171.69","111,792.58",26,0,0
E01022980,"433,673.30","113,137.09",43,0,0
E01022981,"423,608.78","93,828.89",63,0,0
E01022982,"423,829.48","93,409.59",69,0,0
E01022983,"422,831.31","93,547.72",54,0,0
E01022984,"424,089.11","96,882.95",55,0,0
E01022985,"423,601.14","95,672.76",21,0,0
E01022986,"425,396.41","95,286.47",32,0,0
E01022987,"424,682.51","93,604.87",63,0,0
E01022988,"425,731.06","95,429.82",34,0,0
E01022989,"427,688.56","98,667.20",41,0,0
E01022990,"433,656.37","97,413.24",63,0,0
E01022991,"428,573.14","98,066.02",57,0,0
E01022992,"431,000.80","114,868.17",30,0,0
E01022993,"427,427.29","112,272.35",49,0,0
E01022994,"418,372.29","97,715.89",38,0,0
E01022995,"418,735.94","98,180.14",35,0,0
E01022996,"419,945.82","97,466.73",55,0,0
E01022997,"421,195.51","103,333.51",68,0,0
E01022998,"428,628.93","101,626.17",60,0,0
E01022999,"438,647.13","101,490.51",78,0,0
E01023000,"430,011.67","102,295.58",52,0,0
E01023001,"431,749.69","96,372.38",39,0,0
E01023002,"432,037.84","96,176.47",45,0,0
E01023003,"441,218.45","106,223.77",53,0,0
E01023004,"442,192.40","106,020.64",50,0,0
E01023005,"441,656.54","106,055.06",48,0,0
E01023006,"442,467.59","105,549.26",27,1,0
E01023007,"440,222.42","108,030.68",19,0,0
E01023008,"442,156.54","107,989.62",61,0,0
E01023009,"440,753.41","106,895.19",37,0,0
E01023010,"440,467.00","107,385.48",25,0,0
E01023013,"444,890.04","102,337.04",28,0,0
E01023014,"444,346.84","101,914.72",43,0,0
E01023015,"446,392.91","102,443.57",46,0,0
E01023016,"444,293.45","101,254.48",29,0,0
E01023017,"424,974.36","95,828.59",44,0,0
E01023018,"424,135.12","95,332.26",42,1,0
E01023019,"423,457.77","95,296.97",35,0,0
E01023020,"424,867.08","96,207.05",37,0,0
E01023026,"415,741.00","108,651.63",57,0,0
E01023027,"442,930.89","104,509.93",27,0,0
E01023028,"442,657.67","106,628.74",70,0,0
E01023029,"444,642.81","102,603.81",32,1,0
E01023030,"443,033.44","103,463.36",25,0,0
E01023031,"443,359.18","103,752.29",28,0,0
E01023032,"443,775.86","103,283.36",28,0,0
E01023033,"443,335.80","103,180.40",30,0,0
E01023034,"427,165.68","95,045.85",40,0,0
E01023035,"426,509.44","95,846.50",32,0,0
E01023036,"428,821.42","94,326.98",55,0,0
E01023037,"442,616.77","107,380.23",53,0,0
E01023038,"441,770.48","107,111.90",42,0,0
E01023039,"442,152.63","107,231.16",38,0,0
E01023040,"441,590.81","107,374.09",53,0,0
E01023041,"432,806.23","95,057.93",69,0,0
E01023042,"432,422.72","95,619.53",78,0,0
E01023043,"431,799.62","95,427.58",55,0,0
E01023044,"432,165.08","94,685.14",49,0,0
E01023045,"430,063.25","108,278.15",40,0,0
E01023046,"429,540.93","108,104.49",41,0,0
E01023047,"438,774.25","110,439.92",24,0,0
E01023048,"438,030.58","110,349.46",24,0,0
E01023049,"439,056.40","110,956.26",42,0,0
E01023050,"438,704.59","109,954.35",34,0,0
E01023051,"429,411.67","92,279.02",46,0,0
E01023052,"429,122.97","91,843.47",66,0,0
E01023053,"428,043.29","91,979.06",65,0,0
E01023054,"424,207.72","94,631.43",53,0,0
E01023055,"423,562.53","94,709.37",30,1,0
E01023056,"424,756.30","94,631.93",40,0,0
E01023057,"424,659.78","95,088.28",54,0,0
E01023058,"430,767.93","94,786.79",29,1,1
E01023059,"431,459.24","94,437.76",49,0,0
E01023060,"430,609.73","95,625.91",45,0,0
E01023061,"431,198.67","95,191.17",42,0,0
E01023062,"417,035.16","105,341.91",43,0,0
E01023063,"416,921.04","100,074.30",54,0,0
E01023064,"416,354.00","106,013.50",30,0,0
E01023065,"416,013.45","105,759.79",29,0,0
E01023066,"415,390.32","105,973.20",44,0,0
E01023067,"416,109.43","106,392.83",30,0,0
E01023068,"415,768.96","105,347.88",24,0,0
E01023069,"415,644.67","105,036.97",33,0,0
E01023070,"414,868.90","105,140.60",81,0,0
E01023071,"415,427.00","103,756.82",44,0,0
E01023072,"434,755.50","112,953.75",28,0,0
E01023073,"434,308.14","112,840.95",22,0,0
E01023074,"435,611.98","113,495.52",48,0,0
E01023075,"435,181.04","113,175.64",25,0,0
E01023076,"435,074.03","113,953.03",30,0,0
E01023077,"436,196.66","113,272.89",53,1,0
E01023078,"435,859.67","113,893.64",36,0,0
E01023079,"434,931.75","114,526.14",36,0,0
E01023080,"434,563.30","114,832.00",20,0,0
E01023081,"433,862.23","114,125.95",40,0,0
E01023082,"434,141.95","114,330.30",20,0,0
E01023083,"434,575.61","114,323.83",23,0,0
E01023084,"435,917.92","112,697.04",48,0,0
E01023085,"436,272.93","112,387.81",43,0,0
E01023086,"435,548.66","112,555.97",38,0,0
E01023087,"435,056.10","112,250.19",31,0,0
E01023088,"434,740.94","113,520.60",35,0,0
E01023089,"434,307.14","113,541.32",28,0,0
E01023090,"433,916.11","113,305.69",35,0,0
E01023091,"485,812.57","155,247.27",37,1,1
E01023092,"484,986.11","155,198.14",28,0,0
E01023093,"484,437.81","155,313.42",26,0,0
E01023094,"485,413.68","155,608.59",34,0,0
E01023095,"486,324.65","155,263.07",43,0,0
E01023096,"487,390.47","155,702.39",49,0,0
E01023097,"486,757.09","156,375.84",32,0,0
E01023098,"486,307.55","155,709.08",40,0,0
E01023099,"485,546.25","158,032.70",40,0,0
E01023100,"484,543.83","157,323.67",12,0,0
E01023101,"485,180.68","157,507.73",22,0,0
E01023102,"484,950.29","157,140.13",24,0,0
E01023103,"487,422.14","156,732.31",36,0,0
E01023104,"486,721.96","157,647.68",28,0,0
E01023105,"486,632.13","157,320.40",30,0,0
E01023106,"486,310.72","157,852.22",32,0,0
E01023107,"487,155.18","149,156.86",22,0,0
E01023108,"487,573.96","149,136.04",24,1,0
E01023109,"487,487.23","149,787.88",26,0,0
E01023110,"487,889.17","149,566.52",29,0,0
E01023111,"487,438.45","155,034.36",47,0,0
E01023112,"487,985.00","155,282.31",26,0,0
E01023113,"487,400.19","154,498.90",58,0,0
E01023114,"488,077.73","154,472.81",26,0,0
E01023115,"486,979.04","149,658.37",27,0,0
E01023116,"486,652.81","150,158.41",32,0,0
E01023117,"486,530.08","149,438.56",36,0,0
E01023118,"487,127.97","150,308.18",38,0,0
E01023119,"486,189.05","157,110.15",20,1,0
E01023120,"486,375.42","156,964.89",19,0,0
E01023121,"485,706.73","157,549.54",37,0,0
E01023122,"485,920.60","157,008.47",15,0,0
E01023123,"487,826.37","150,154.63",27,0,0
E01023124,"487,422.88","150,292.88",16,0,0
E01023125,"488,174.27","151,133.73",33,0,0
E01023128,"485,329.83","150,499.90",29,0,0
E01023129,"485,667.58","150,462.46",26,0,0
E01023130,"485,338.40","150,073.77",35,0,0
E01023131,"485,976.35","149,885.55",31,0,0
E01023132,"485,076.97","156,114.77",35,0,0
E01023133,"484,086.09","156,063.50",22,0,0
E01023134,"484,806.85","156,616.68",34,0,0
E01023135,"484,462.10","155,997.75",51,0,0
E01023136,"486,879.60","153,508.93",42,0,0
E01023137,"487,721.66","153,940.93",29,0,0
E01023138,"487,305.70","154,058.78",37,0,0
E01023139,"488,109.41","153,965.79",34,0,0
E01023140,"487,751.92","153,385.53",36,0,0
E01023141,"487,432.71","151,448.17",41,0,0
E01023142,"486,550.70","150,791.33",40,0,0
E01023143,"485,819.18","150,934.74",39,0,0
E01023144,"486,408.75","150,399.04",28,0,0
E01023145,"486,118.56","150,446.19",48,0,0
E01023146,"485,626.44","156,858.00",16,0,0
E01023147,"485,299.10","156,759.59",29,0,0
E01023148,"486,186.48","156,293.59",29,0,0
E01023149,"485,638.33","156,138.42",24,0,0
E01023150,"435,795.38","121,409.49",39,0,0
E01023151,"435,394.55","121,089.78",49,1,0
E01023152,"435,097.44","121,365.81",57,0,0
E01023153,"436,626.73","147,095.58",26,1,0
E01023154,"436,746.06","147,607.17",18,1,0
E01023155,"437,215.11","148,405.86",84,0,0
E01023156,"436,239.80","147,084.10",10,1,1
E01023157,"437,106.00","147,037.91",34,1,0
E01023158,"440,219.46","123,691.43",63,0,0
E01023159,"429,080.09","143,753.68",110,0,0
E01023160,"435,628.10","142,744.03",69,0,0
E01023162,"430,901.81","122,722.27",48,0,0
E01023163,"429,714.10","119,280.88",42,0,0
E01023164,"428,924.56","119,665.65",43,0,0
E01023165,"436,294.52","154,141.79",127,0,0
E01023166,"431,815.14","132,832.51",69,0,0
E01023167,"432,737.39","136,701.24",67,0,0
E01023168,"438,526.45","137,877.34",53,0,0
E01023169,"434,911.07","147,131.07",41,0,0
E01023170,"437,460.92","116,303.83",48,0,0
E01023171,"440,972.12","117,790.98",65,0,0
E01023172,"438,060.04","116,998.21",28,0,0
E01023173,"438,353.68","116,450.21",28,0,0
E01023174,"436,836.43","122,361.54",28,0,0
E01023175,"435,971.39","122,055.55",38,0,0
E01023176,"436,312.93","121,823.79",28,0,0
E01023177,"430,792.34","126,394.37",41,0,0
E01023178,"441,781.09","142,281.34",128,0,0
E01023179,"435,179.93","146,091.04",28,0,0
E01023180,"434,653.73","145,954.24",33,0,0
E01023181,"435,918.65","147,428.60",20,0,0
E01023182,"435,799.95","146,811.95",19,0,0
E01023183,"435,577.69","146,369.66",29,0,0
E01023184,"436,208.70","128,703.46",61,0,0
E01023185,"436,136.44","130,885.02",41,0,0
E01023186,"434,951.49","145,061.79",39,0,0
E01023187,"435,336.72","145,453.44",36,0,0
E01023188,"435,314.52","144,783.70",23,0,0
E01023189,"434,102.71","145,539.61",31,0,0
E01023190,"435,838.42","145,618.91",33,0,0
